rebalance_id,trade_date,signal_date,as_of_date,instrument_key,symbol,display_name,action,price,shares_before,shares_after,delta_shares,target_weight,notional,rationale_text
n3::2018-02-28,2018-02-28,2018-02-27,2017-12-31,sector::XLB,XLB,Basic Materials,buy,25.2450000000,0.000000000000,0.002361541661,0.002361541661,0.059617119234,0.059617119234,Mirror NBIM industry weights through mapped sector ETFs.
n3::2018-02-28,2018-02-28,2018-02-27,2017-12-31,sector::XLP,XLP,Consumer Goods,buy,42.8183000000,0.000000000000,0.003146137736,0.003146137736,0.134712269425,0.134712269425,Mirror NBIM industry weights through mapped sector ETFs.
n3::2018-02-28,2018-02-28,2018-02-27,2017-12-31,sector::XLY,XLY,Consumer Services,buy,48.0720000000,0.000000000000,0.002095007518,0.002095007518,0.100711201422,0.100711201422,Mirror NBIM industry weights through mapped sector ETFs.
n3::2018-02-28,2018-02-28,2018-02-27,2017-12-31,sector::XLF,XLF,Financials,buy,24.6855000000,0.000000000000,0.009864028964,0.009864028964,0.243498486997,0.243498486997,Mirror NBIM industry weights through mapped sector ETFs.
n3::2018-02-28,2018-02-28,2018-02-27,2017-12-31,sector::XLV,XLV,Health Care,buy,73.1762000000,0.000000000000,0.001333182033,0.001333182033,0.097557195114,0.097557195114,Mirror NBIM industry weights through mapped sector ETFs.
n3::2018-02-28,2018-02-28,2018-02-27,2017-12-31,sector::XLI,XLI,Industrials,buy,66.6972000000,0.000000000000,0.002137470315,0.002137470315,0.142563285127,0.142563285127,Mirror NBIM industry weights through mapped sector ETFs.
n3::2018-02-28,2018-02-28,2018-02-27,2017-12-31,sector::XLE,XLE,Oil & Gas,buy,23.3674000000,0.000000000000,0.002384138219,0.002384138219,0.055711111422,0.055711111422,Mirror NBIM industry weights through mapped sector ETFs.
n3::2018-02-28,2018-02-28,2018-02-27,2017-12-31,sector::XLK,XLK,Technology,buy,31.4558000000,0.000000000000,0.003540117330,0.003540117330,0.111357222714,0.111357222714,Mirror NBIM industry weights through mapped sector ETFs.
n3::2019-02-28,2019-02-28,2019-02-27,2018-12-31,sector::XLB,XLB,Basic Materials,sell,23.7715000000,0.002361541661,0.002111596185,-0.000249945476,0.049517000000,0.005941578883,Mirror NBIM industry weights through mapped sector ETFs.
n3::2019-02-28,2019-02-28,2019-02-27,2018-12-31,sector::XLP,XLP,Consumer Goods,sell,44.8656000000,0.003146137736,0.002696114752,-0.000450022984,0.119327000000,0.020190551177,Mirror NBIM industry weights through mapped sector ETFs.
n3::2019-02-28,2019-02-28,2019-02-27,2018-12-31,sector::XLY,XLY,Consumer Services,buy,51.5514000000,0.002095007518,0.002116558208,0.000021550690,0.107636000000,0.001110968218,Mirror NBIM industry weights through mapped sector ETFs.
n3::2019-02-28,2019-02-28,2019-02-27,2018-12-31,sector::XLF,XLF,Financials,buy,23.1042000000,0.009864028964,0.010403629728,0.000539600763,0.237117000000,0.012467043956,Mirror NBIM industry weights through mapped sector ETFs.
n3::2019-02-28,2019-02-28,2019-02-27,2018-12-31,sector::XLV,XLV,Health Care,buy,80.9657000000,0.001333182033,0.001432488766,0.000099306733,0.114414000000,0.008040439122,Mirror NBIM industry weights through mapped sector ETFs.
n3::2019-02-28,2019-02-28,2019-02-27,2018-12-31,sector::XLI,XLI,Industrials,sell,67.7071000000,0.002137470315,0.001936863736,-0.000200606579,0.129366000000,0.013582489735,Mirror NBIM industry weights through mapped sector ETFs.
n3::2019-02-28,2019-02-28,2019-02-27,2018-12-31,sector::XLE,XLE,Oil & Gas,buy,23.5444000000,0.002384138219,0.002520666059,0.000136527839,0.058545000000,0.003214466062,Mirror NBIM industry weights through mapped sector ETFs.
n3::2019-02-28,2019-02-28,2019-02-27,2018-12-31,sector::XLK,XLK,Technology,buy,33.1762000000,0.003540117330,0.003847278385,0.000307161055,0.125912000000,0.010190436592,Mirror NBIM industry weights through mapped sector ETFs.
