rebalance_id,trade_date,signal_date,as_of_date,instrument_key,symbol,display_name,action,price,shares_before,shares_after,delta_shares,target_weight,notional,rationale_text
n4::2019-03-06,2019-03-06,2019-02-27,2018-12-31,sector::XLY,XLY,Consumer Services,buy,48.5562800000,0.000000000000,0.003164717840,0.003164717840,0.153666925552,0.153666925552,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2019-03-06,2019-03-06,2019-02-27,2018-12-31,sector::XLV,XLV,Health Care,buy,79.8217800000,0.000000000000,0.004686185795,0.004686185795,0.374059691557,0.374059691557,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2019-03-06,2019-03-06,2019-02-27,2018-12-31,sector::XLE,XLE,Oil & Gas,buy,17.5610000000,0.000000000000,0.003581056949,0.003581056949,0.062886941085,0.062886941085,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2019-03-06,2019-03-06,2019-02-27,2018-12-31,sector::XLK,XLK,Technology,buy,30.9943900000,0.000000000000,0.010420528385,0.010420528385,0.322977920781,0.322977920781,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2019-03-06,2019-03-06,2019-02-27,2018-12-31,sector::XLC,XLC,Telecommunications,buy,43.4851700000,0.000000000000,0.000779727419,0.000779727419,0.033906579385,0.033906579385,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2019-03-06,2019-03-06,2019-02-27,2018-12-31,sector::XLU,XLU,Utilities,buy,18.5685300000,0.000000000000,0.002827468929,0.002827468929,0.052501941640,0.052501941640,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2020-03-03,2020-03-03,2020-02-25,2019-12-31,sector::XLI,XLI,Industrials,buy,66.8408700000,0.000000000000,0.003148948724,0.003148948724,0.184462782362,0.210478472276,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2020-03-03,2020-03-03,2020-02-25,2019-12-31,sector::XLK,XLK,Technology,buy,40.5884100000,0.010420528385,0.022845810695,0.012425282309,0.812661498708,0.504322452730,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2020-03-03,2020-03-03,2020-02-25,2019-12-31,sector::XLU,XLU,Utilities,sell,22.4533000000,0.002827468929,0.000146138682,-0.002681330248,0.002875718930,0.060204712454,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2020-03-03,2020-03-03,2020-02-25,2019-12-31,sector::XLY,XLY,Consumer Services,sell,52.7623600000,0.003164717840,0.000000000000,-0.003164717840,0.000000000000,0.166977981964,Remove positions no longer selected by the strategy at this disclosure step.
n4::2020-03-03,2020-03-03,2020-02-25,2019-12-31,sector::XLV,XLV,Health Care,sell,85.4820000000,0.004686185795,0.000000000000,-0.004686185795,0.000000000000,0.400584534116,Remove positions no longer selected by the strategy at this disclosure step.
n4::2020-03-03,2020-03-03,2020-02-25,2019-12-31,sector::XLE,XLE,Oil & Gas,sell,13.8968600000,0.003581056949,0.000000000000,-0.003581056949,0.000000000000,0.049765447075,Remove positions no longer selected by the strategy at this disclosure step.
n4::2020-03-03,2020-03-03,2020-02-25,2019-12-31,sector::XLC,XLC,Telecommunications,sell,47.7965100000,0.000779727419,0.000000000000,-0.000779727419,0.000000000000,0.037268249398,Remove positions no longer selected by the strategy at this disclosure step.
n4::2021-03-04,2021-03-04,2021-02-25,2020-12-31,sector::XLP,XLP,Consumer Goods,buy,55.2467700000,0.000000000000,0.002306079652,0.002306079652,0.079300341297,0.127403452158,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2021-03-04,2021-03-04,2021-02-25,2020-12-31,sector::XLY,XLY,Consumer Services,buy,71.9041000000,0.000000000000,0.002841750794,0.002841750794,0.127184300341,0.204333533233,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2021-03-04,2021-03-04,2021-02-25,2020-12-31,sector::XLV,XLV,Health Care,buy,101.9102200000,0.000000000000,0.000890199921,0.000890199921,0.056467576792,0.090720469807,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2021-03-04,2021-03-04,2021-02-25,2020-12-31,sector::XLI,XLI,Industrials,sell,84.3479700000,0.003148948724,0.001227992861,-0.001920955862,0.064470989761,0.162028727451,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2021-03-04,2021-03-04,2021-02-25,2020-12-31,sector::XLK,XLK,Technology,sell,58.5582300000,0.022845810695,0.018452706565,-0.004393104130,0.672576791809,0.257252402042,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2021-03-04,2021-03-04,2021-02-25,2020-12-31,sector::XLU,XLU,Utilities,sell,21.7350100000,0.000146138682,0.000000000000,-0.000146138682,0.000000000000,0.003176325705,Remove positions no longer selected by the strategy at this disclosure step.
n4::2022-03-10,2022-03-10,2022-03-03,2021-12-31,sector::XLY,XLY,Consumer Discretionary,buy,79.3927600000,0.002841750794,0.010270318468,0.007428567675,0.436675485539,0.589774490550,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2022-03-10,2022-03-10,2022-03-03,2021-12-31,sector::XLP,XLP,Consumer Staples,buy,64.6649300000,0.002306079652,0.005189729697,0.002883650044,0.179724610667,0.186471028261,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2022-03-10,2022-03-10,2022-03-03,2021-12-31,sector::XLE,XLE,Energy,buy,29.2488500000,0.000000000000,0.007152178018,0.007152178018,0.112031747941,0.209192982029,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2022-03-10,2022-03-10,2022-03-03,2021-12-31,sector::XLRE,XLRE,Real Estate,buy,40.1528900000,0.000000000000,0.008777324243,0.008777324243,0.188743911972,0.352434934837,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2022-03-10,2022-03-10,2022-03-03,2021-12-31,sector::XLK,XLK,Technology,sell,68.8827500000,0.018452706565,0.001630368284,-0.016822338281,0.060143707534,1.158768922227,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2022-03-10,2022-03-10,2022-03-03,2021-12-31,sector::XLC,XLC,Telecommunications,buy,62.6696300000,0.000000000000,0.000675775105,0.000675775105,0.022680536348,0.042350575795,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2022-03-10,2022-03-10,2022-03-03,2021-12-31,sector::XLV,XLV,Health Care,sell,121.2498200000,0.000890199921,0.000000000000,-0.000890199921,0.000000000000,0.107936580201,Remove positions no longer selected by the strategy at this disclosure step.
n4::2022-03-10,2022-03-10,2022-03-03,2021-12-31,sector::XLI,XLI,Industrials,sell,92.4423200000,0.001227992861,0.000000000000,-0.001227992861,0.000000000000,0.113518509042,Remove positions no longer selected by the strategy at this disclosure step.
n4::2023-03-14,2023-03-14,2023-03-07,2022-12-31,sector::XLB,XLB,Basic Materials,buy,34.8966300000,0.000000000000,0.000550525277,0.000550525277,0.011259720062,0.019211476901,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2023-03-14,2023-03-14,2023-03-07,2022-12-31,sector::XLP,XLP,Consumer Staples,sell,66.1854900000,0.005189729697,0.003469842355,-0.001719887341,0.134598237429,0.113831586434,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2023-03-14,2023-03-14,2023-03-07,2022-12-31,sector::XLE,XLE,Energy,sell,33.5101500000,0.007152178018,0.007144646207,-0.000007531811,0.140321410057,0.000252392120,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2023-03-14,2023-03-14,2023-03-07,2022-12-31,sector::XLF,XLF,Financials,buy,30.6003700000,0.000000000000,0.018767493740,0.018767493740,0.336588906169,0.574292252416,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2023-03-14,2023-03-14,2023-03-07,2022-12-31,sector::XLV,XLV,Health Care,buy,119.8283400000,0.000000000000,0.004362434004,0.004362434004,0.306376360809,0.522743225077,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2023-03-14,2023-03-14,2023-03-07,2022-12-31,sector::XLU,XLU,Utilities,buy,27.6245800000,0.000000000000,0.004376331568,0.004376331568,0.070855365474,0.120894321495,N4 Industry Weight-Change Tilt with T+5 execution lag.
n4::2023-03-14,2023-03-14,2023-03-07,2022-12-31,sector::XLY,XLY,Consumer Discretionary,sell,66.9254400000,0.010270318468,0.000000000000,-0.010270318468,0.000000000000,0.687345582434,Remove positions no longer selected by the strategy at this disclosure step.
n4::2023-03-14,2023-03-14,2023-03-07,2022-12-31,sector::XLRE,XLRE,Real Estate,sell,33.2218100000,0.008777324243,0.000000000000,-0.008777324243,0.000000000000,0.291598598320,Remove positions no longer selected by the strategy at this disclosure step.
n4::2023-03-14,2023-03-14,2023-03-07,2022-12-31,sector::XLK,XLK,Technology,sell,66.8940800000,0.001630368284,0.000000000000,-0.001630368284,0.000000000000,0.109061986404,Remove positions no longer selected by the strategy at this disclosure step.
n4::2023-03-14,2023-03-14,2023-03-07,2022-12-31,sector::XLC,XLC,Telecommunications,sell,51.8680400000,0.000675775105,0.000000000000,-0.000675775105,0.000000000000,0.035051130178,Remove positions no longer selected by the strategy at this disclosure step.
